,DateTime,LocationID,ForecastTime,VendorID,Valuee,Units
31,2021-03-05T12:00,NFDC1,2021-02-25T00,code_balram,379.23987775726107,CFS
32,2021-03-05T18:00,NFDC1,2021-02-25T00,code_balram,380.3346265530825,CFS
33,2021-03-06T00:00,NFDC1,2021-02-25T00,code_balram,378.92444017467625,CFS
34,2021-03-06T06:00,NFDC1,2021-02-25T00,code_balram,376.9555969554434,CFS
35,2021-03-06T12:00,NFDC1,2021-02-25T00,code_balram,378.1370264865348,CFS
36,2021-03-06T18:00,NFDC1,2021-02-25T00,code_balram,381.274715216051,CFS
37,2021-03-07T00:00,NFDC1,2021-02-25T00,code_balram,380.0347068054065,CFS
38,2021-03-07T06:00,NFDC1,2021-02-25T00,code_balram,377.4708121740745,CFS
39,2021-03-07T12:00,NFDC1,2021-02-25T00,code_balram,378.08201125648714,CFS
0,2021-02-25T18:00,TCCC1,2021-02-25T00,code_balram,148.3661014016691,CFS
1,2021-02-26T00:00,TCCC1,2021-02-25T00,code_balram,149.8666876806986,CFS
2,2021-02-26T06:00,TCCC1,2021-02-25T00,code_balram,150.58263779590035,CFS
3,2021-02-26T12:00,TCCC1,2021-02-25T00,code_balram,152.9031182232183,CFS
4,2021-02-26T18:00,TCCC1,2021-02-25T00,code_balram,154.3110792191187,CFS
5,2021-02-27T00:00,TCCC1,2021-02-25T00,code_balram,155.678041444941,CFS
6,2021-02-27T06:00,TCCC1,2021-02-25T00,code_balram,156.3403163582671,CFS
7,2021-02-27T12:00,TCCC1,2021-02-25T00,code_balram,159.2027600369524,CFS
8,2021-02-27T18:00,TCCC1,2021-02-25T00,code_balram,161.2622447701032,CFS
9,2021-02-28T00:00,TCCC1,2021-02-25T00,code_balram,162.66034899047494,CFS
10,2021-02-28T06:00,TCCC1,2021-02-25T00,code_balram,162.57192373732545,CFS
11,2021-02-28T12:00,TCCC1,2021-02-25T00,code_balram,162.67991068444428,CFS
12,2021-02-28T18:00,TCCC1,2021-02-25T00,code_balram,162.57359565756914,CFS
13,2021-03-01T00:00,TCCC1,2021-02-25T00,code_balram,163.95024871652814,CFS
14,2021-03-01T06:00,TCCC1,2021-02-25T00,code_balram,161.88775563850615,CFS
15,2021-03-01T12:00,TCCC1,2021-02-25T00,code_balram,160.95214480712332,CFS
16,2021-03-01T18:00,TCCC1,2021-02-25T00,code_balram,161.39906746630538,CFS
17,2021-03-02T00:00,TCCC1,2021-02-25T00,code_balram,161.99692308393574,CFS
18,2021-03-02T06:00,TCCC1,2021-02-25T00,code_balram,162.02109150985555,CFS
19,2021-03-02T12:00,TCCC1,2021-02-25T00,code_balram,162.21092462034227,CFS
20,2021-03-02T18:00,TCCC1,2021-02-25T00,code_balram,162.195416523462,CFS
21,2021-03-03T00:00,TCCC1,2021-02-25T00,code_balram,162.7797746285946,CFS
22,2021-03-03T06:00,TCCC1,2021-02-25T00,code_balram,162.54829582286447,CFS
23,2021-03-03T12:00,TCCC1,2021-02-25T00,code_balram,162.22387139732172,CFS
24,2021-03-03T18:00,TCCC1,2021-02-25T00,code_balram,162.2156930998447,CFS
25,2021-03-04T00:00,TCCC1,2021-02-25T00,code_balram,162.8105192369836,CFS
26,2021-03-04T06:00,TCCC1,2021-02-25T00,code_balram,162.40048096300708,CFS
27,2021-03-04T12:00,TCCC1,2021-02-25T00,code_balram,161.40862426130565,CFS
28,2021-03-04T18:00,TCCC1,2021-02-25T00,code_balram,161.63818857705087,CFS
29,2021-03-05T00:00,TCCC1,2021-02-25T00,code_balram,163.1470272797434,CFS
30,2021-03-05T06:00,TCCC1,2021-02-25T00,code_balram,162.83029963718417,CFS
31,2021-03-05T12:00,TCCC1,2021-02-25T00,code_balram,162.32445922892452,CFS
32,2021-03-05T18:00,TCCC1,2021-02-25T00,code_balram,162.28853837255963,CFS
33,2021-03-06T00:00,TCCC1,2021-02-25T00,code_balram,162.78269710094816,CFS
34,2021-03-06T06:00,TCCC1,2021-02-25T00,code_balram,162.38272359422842,CFS
35,2021-03-06T12:00,TCCC1,2021-02-25T00,code_balram,162.36494051631686,CFS
36,2021-03-06T18:00,TCCC1,2021-02-25T00,code_balram,162.41807622311927,CFS
37,2021-03-07T00:00,TCCC1,2021-02-25T00,code_balram,162.75334983142463,CFS
38,2021-03-07T06:00,TCCC1,2021-02-25T00,code_balram,162.38133070169349,CFS
39,2021-03-07T12:00,TCCC1,2021-02-25T00,code_balram,161.89183323350528,CFS
0,2021-02-25T18:00,ESSC2,2021-02-25T00,code_balram,14.4742395252442,CFS
1,2021-02-26T00:00,ESSC2,2021-02-25T00,code_balram,14.559451459190026,CFS
2,2021-02-26T06:00,ESSC2,2021-02-25T00,code_balram,14.5988167287418,CFS
3,2021-02-26T12:00,ESSC2,2021-02-25T00,code_balram,14.617726362642927,CFS
4,2021-02-26T18:00,ESSC2,2021-02-25T00,code_balram,14.676329153638736,CFS
5,2021-02-27T00:00,ESSC2,2021-02-25T00,code_balram,14.56001542742633,CFS
6,2021-02-27T06:00,ESSC2,2021-02-25T00,code_balram,14.582186815608974,CFS
7,2021-02-27T12:00,ESSC2,2021-02-25T00,code_balram,14.61921485667727,CFS
8,2021-02-27T18:00,ESSC2,2021-02-25T00,code_balram,14.631023950805787,CFS
9,2021-02-28T00:00,ESSC2,2021-02-25T00,code_balram,14.603488991012956,CFS
10,2021-02-28T06:00,ESSC2,2021-02-25T00,code_balram,14.61839848101256,CFS
11,2021-02-28T12:00,ESSC2,2021-02-25T00,code_balram,14.617556994914422,CFS
12,2021-02-28T18:00,ESSC2,2021-02-25T00,code_balram,14.631918348385607,CFS
13,2021-03-01T00:00,ESSC2,2021-02-25T00,code_balram,14.546493749087004,CFS
14,2021-03-01T06:00,ESSC2,2021-02-25T00,code_balram,14.58416774030626,CFS
15,2021-03-01T12:00,ESSC2,2021-02-25T00,code_balram,14.602983591908275,CFS
16,2021-03-01T18:00,ESSC2,2021-02-25T00,code_balram,14.644072048315296,CFS
17,2021-03-02T00:00,ESSC2,2021-02-25T00,code_balram,14.626279278613902,CFS
18,2021-03-02T06:00,ESSC2,2021-02-25T00,code_balram,14.615894687137141,CFS
19,2021-03-02T12:00,ESSC2,2021-02-25T00,code_balram,14.632460278204382,CFS
20,2021-03-02T18:00,ESSC2,2021-02-25T00,code_balram,14.621445193643755,CFS
21,2021-03-03T00:00,ESSC2,2021-02-25T00,code_balram,14.613728729747969,CFS
22,2021-03-03T06:00,ESSC2,2021-02-25T00,code_balram,14.63027249716835,CFS
23,2021-03-03T12:00,ESSC2,2021-02-25T00,code_balram,14.638863103907322,CFS
24,2021-03-03T18:00,ESSC2,2021-02-25T00,code_balram,14.683439646617051,CFS
25,2021-03-04T00:00,ESSC2,2021-02-25T00,code_balram,14.68413576437752,CFS
26,2021-03-04T06:00,ESSC2,2021-02-25T00,code_balram,14.672783380389118,CFS
27,2021-03-04T12:00,ESSC2,2021-02-25T00,code_balram,14.665660826549555,CFS
28,2021-03-04T18:00,ESSC2,2021-02-25T00,code_balram,14.682716053254115,CFS
29,2021-03-05T00:00,ESSC2,2021-02-25T00,code_balram,14.728086799025965,CFS
30,2021-03-05T06:00,ESSC2,2021-02-25T00,code_balram,14.766614611901323,CFS
31,2021-03-05T12:00,ESSC2,2021-02-25T00,code_balram,14.78513326667896,CFS
32,2021-03-05T18:00,ESSC2,2021-02-25T00,code_balram,14.79312539817079,CFS
33,2021-03-06T00:00,ESSC2,2021-02-25T00,code_balram,14.79712688807177,CFS
34,2021-03-06T06:00,ESSC2,2021-02-25T00,code_balram,14.704703906980757,CFS
35,2021-03-06T12:00,ESSC2,2021-02-25T00,code_balram,14.64306898867753,CFS
36,2021-03-06T18:00,ESSC2,2021-02-25T00,code_balram,14.646527934212468,CFS
37,2021-03-07T00:00,ESSC2,2021-02-25T00,code_balram,14.644914587852833,CFS
38,2021-03-07T06:00,ESSC2,2021-02-25T00,code_balram,14.628358524211393,CFS
39,2021-03-07T12:00,ESSC2,2021-02-25T00,code_balram,14.631238790589803,CFS
